id,url,title,lead_paragraph,category,publish_datetime,source,thumbnail_url,label,title_segmented,lead_segmented,title_cleaned,lead_cleaned
article_0525,https://baomoi.com/iaea-keu-goi-doi-thoai-de-duy-tri-co-che-khong-pho-bien-vu-khi-hat-nhan-c52571873.epi,IAEA kêu gọi đối thoại để duy trì cơ chế không phổ biến vũ khí hạt nhân - Báo Tin Tức TTXVN,"Ngày 22/6, Tổng Giám đốc Cơ quan Năng lượng Nguyên tử Quốc tế (IAEA) Rafael Grossi cảnh báo cơ chế không phổ biến vũ khí hạt nhân quốc tế có nguy cơ sụp đổ nếu các biện pháp ngoại giao không được nối lại, đặc biệt sau cuộc không kích của Mỹ nhằm vào các cơ sở hạt nhân của Iran.",Quốc tế,2025-06-23T05:29:00.000Z,Báo Mới,data/images/article_0525_image.png,non-clickbait,IAEA kêu_gọi đối_thoại để duy_trì cơ_chế không phổ_biến vũ_khí hạt_nhân - Báo Tin_Tức TTXVN,"Ngày 22/6 , Tổng_Giám_đốc Cơ_quan Năng_lượng Nguyên_tử Quốc_tế ( IAEA ) Rafael_Grossi cảnh_báo cơ_chế không phổ_biến vũ_khí hạt_nhân quốc_tế có nguy_cơ sụp_đổ nếu các biện_pháp ngoại_giao không được nối lại , đặc_biệt sau cuộc không_kích của Mỹ nhằm vào các cơ_sở hạt_nhân của Iran .",IAEA kêu gọi đối thoại để duy trì cơ chế không phổ biến vũ khí hạt nhân - Báo Tin Tức TTXVN,"Ngày 22/6, Tổng Giám đốc Cơ quan Năng lượng Nguyên tử Quốc tế (IAEA) Rafael Grossi cảnh báo cơ chế không phổ biến vũ khí hạt nhân quốc tế có nguy cơ sụp đổ nếu các biện pháp ngoại giao không được nối lại, đặc biệt sau cuộc không kích của Mỹ nhằm vào các cơ sở hạt nhân của Iran."
article_2034,https://thanhnien.vn/duong-bang-ngan-va-dang-so-nhat-the-gioi-nam-o-dau-185250528154328243.htm,Đường băng ngắn và đáng sợ nhất thế giới nằm ở đâu?,"Đây là đường băng thương mại ngắn và được cho là đáng sợ nhất thế giới, chỉ một số ít phi công được phép hạ cánh máy bay trên đó.",Other,2025-05-30T08:40:00+07:00,Thanh Niên,data/images/article_2034_image.png,clickbait,Đường_băng ngắn và đáng sợ nhất thế_giới nằm ở đâu ?,"Đây là đường_băng thương_mại ngắn và được cho là đáng sợ nhất thế_giới , chỉ một số_ít phi_công được phép hạ_cánh máy_bay trên đó .",Đường băng ngắn và đáng sợ nhất thế giới nằm ở đâu?,"Đây là đường băng thương mại ngắn và được cho là đáng sợ nhất thế giới, chỉ một số ít phi công được phép hạ cánh máy bay trên đó."
article_0634,https://thanhnien.vn/phat-hien-nhom-mau-moi-185250622221844749.htm,Phát hiện nhóm máu mới,"Sau nhiều năm nghiên cứu và giải trình tự gien, một đội ngũ các nhà khoa học Pháp cuối cùng đã xác nhận được nhóm máu mới, cực hiếm, ở một phụ nữ có nguyên quán là quần đảo Guadeloupe thuộc Pháp, theo AFP ngày 21.6.",Quốc tế,2025-06-23T06:00:00+07:00,Thanh Niên,data/images/article_0634_image.png,clickbait,Phát_hiện nhóm máu mới,"Sau nhiều năm nghiên_cứu và giải_trình_tự gien , một đội_ngũ các nhà_khoa_học Pháp cuối_cùng đã xác_nhận được nhóm máu mới , cực hiếm , ở một phụ_nữ có nguyên_quán là quần_đảo Guadeloupe thuộc Pháp , theo AFP ngày 21.6 .",Phát hiện nhóm máu mới,"Sau nhiều năm nghiên cứu và giải trình tự gien, một đội ngũ các nhà khoa học Pháp cuối cùng đã xác nhận được nhóm máu mới, cực hiếm, ở một phụ nữ có nguyên quán là quần đảo Guadeloupe thuộc Pháp, theo AFP ngày 21.6."
article_0384,https://thanhnien.vn/phu-quoc-thong-tin-di-doi-cho-dem-la-khong-dung-185250618145524152.htm,Phú Quốc: Thông tin di dời chợ đêm là không đúng,"Chủ tịch UBND TP.Phú Quốc (Kiên Giang) cho biết, hiện nay chưa có chủ trương nào về việc di dời chợ đêm.",Tin tức tổng hợp,2025-06-18T16:01:00+07:00,Thanh Niên,data/images/article_0384_image.png,non-clickbait,Phú_Quốc : Thông_tin di_dời chợ đêm là không đúng,"Chủ_tịch UBND TP.Phú_Quốc ( Kiên_Giang ) cho biết , hiện_nay chưa có chủ_trương nào về việc di_dời chợ đêm .",Phú Quốc: Thông tin di dời chợ đêm là không đúng,"Chủ tịch UBND TP.Phú Quốc (Kiên Giang) cho biết, hiện nay chưa có chủ trương nào về việc di dời chợ đêm."
article_2020,https://tuoitre.vn/kim-tu-long-ngoc-huyen-tai-ngo-hat-xu-an-phi-giao-20250623120838371.htm,"Kim Tử Long, Ngọc Huyền tái ngộ hát Xử án Phi Giao","Tối 28-6, đúng ngày sinh nhật của mình, nghệ sĩ Ngọc Huyền tổ chức đêm diễn mừng sinh nhật và kỷ niệm 41 năm theo nghiệp hát tại phòng trà Không Tên.",Văn hóa & Nghệ thuật,2025-06-23T12:44:12+07:00,Tuổi Trẻ,data/images/article_2020_image.png,non-clickbait,"Kim_Tử_Long , Ngọc_Huyền tái_ngộ hát Xử_án Phi_Giao","Tối 28-6 , đúng ngày sinh_nhật của mình , nghệ_sĩ Ngọc_Huyền tổ_chức đêm diễn_mừng sinh_nhật và kỷ_niệm 41 năm theo nghiệp hát tại phòng trà Không Tên .","Kim Tử Long, Ngọc Huyền tái ngộ hát Xử án Phi Giao","Tối 28-6, đúng ngày sinh nhật của mình, nghệ sĩ Ngọc Huyền tổ chức đêm diễn mừng sinh nhật và kỷ niệm 41 năm theo nghiệp hát tại phòng trà Không Tên."
article_0595,https://vnexpress.net/chi-phi-phan-mem-cho-ho-kinh-doanh-chi-bang-bat-pho-4903912.html,'Chi phí phần mềm cho hộ kinh doanh chỉ bằng bát phở',"Đơn vị cung ứng giải pháp phần mềm tính toán một hộ kinh doanh có thể chỉ cần bỏ ra số tiền nhỏ bằng bát phở để sử dụng hóa đơn điện tử, chữ ký số và phần mềm kế toán.",Kinh doanh & Kinh tế,2025-06-20T15:18:00+07:00,VnExpress,data/images/article_0595_image.png,non-clickbait,' Chi_phí phần_mềm cho hộ kinh_doanh chỉ bằng bát phở ',"Đơn_vị cung_ứng giải_pháp phần_mềm tính_toán một hộ kinh_doanh có_thể chỉ cần bỏ ra số tiền nhỏ bằng bát phở để sử_dụng hóa đơn_điện_tử , chữ_ký số và phần_mềm kế_toán .",'Chi phí phần mềm cho hộ kinh doanh chỉ bằng bát phở',"Đơn vị cung ứng giải pháp phần mềm tính toán một hộ kinh doanh có thể chỉ cần bỏ ra số tiền nhỏ bằng bát phở để sử dụng hóa đơn điện tử, chữ ký số và phần mềm kế toán."
article_0842,https://vnexpress.net/bao-chi-khai-thac-du-lieu-de-giu-chan-doc-gia-4904574.html,Báo chí khai thác dữ liệu để giữ chân độc giả,"Dữ liệu đang góp phần định hình việc vận hành của các tòa soạn hiện đại, nhất là ở những cơ quan báo chí lớn.",Công nghệ & Khoa học,2025-06-21T20:00:00+07:00,VnExpress,data/images/article_0842_image.png,non-clickbait,Báo_chí khai_thác dữ_liệu để giữ_chân độc_giả,"Dữ_liệu đang góp_phần định_hình việc vận_hành của các tòa_soạn hiện_đại , nhất_là ở những cơ_quan báo_chí lớn .",Báo chí khai thác dữ liệu để giữ chân độc giả,"Dữ liệu đang góp phần định hình việc vận hành của các tòa soạn hiện đại, nhất là ở những cơ quan báo chí lớn."
article_1510,https://vietnamnet.vn/ukraine-khien-moscow-thiet-hai-hon-10-ty-usd-tu-dau-nam-nga-dot-pha-tai-donetsk-2413897.html,"Ukraine khiến Moscow thiệt hại hơn 10 tỷ USD, Nga đột phá ở Donetsk",Các cuộc không kích của Ukraine vào lãnh thổ Nga đã khiến Moscow thiệt hại hơn 10 tỷ USD kể từ đầu năm nay. Quân Nga liên tục có bước đột phá ở tiền tuyến Donetsk và Dnipropetrovsk.,Quốc tế,"Chủ Nhật, 22/06/2025 - 20:09",VietNamNet,data/images/article_1510_image.png,non-clickbait,"Ukraine khiến Moscow thiệt_hại hơn 10 tỷ USD , Nga đột_phá ở Donetsk",Các cuộc không_kích của Ukraine vào lãnh_thổ Nga đã khiến Moscow thiệt_hại hơn 10 tỷ USD kể từ đầu năm nay . Quân_Nga liên_tục có bước đột_phá ở tiền_tuyến Donetsk và Dnipropetrovsk .,"Ukraine khiến Moscow thiệt hại hơn 10 tỷ USD, Nga đột phá ở Donetsk",Các cuộc không kích của Ukraine vào lãnh thổ Nga đã khiến Moscow thiệt hại hơn 10 tỷ USD kể từ đầu năm nay. Quân Nga liên tục có bước đột phá ở tiền tuyến Donetsk và Dnipropetrovsk.
article_0032,https://vnexpress.net/69-xa-phuong-cua-ha-tinh-sau-sap-xep-4902936.html,"69 xã, phường của Hà Tĩnh sau sắp xếp","Tỉnh Hà Tĩnh sau sắp xếp có 60 xã, 9 phường, trong đó xã Vũ Quang rộng nhất tới 533,5 km2, xã Đức Minh nhỏ nhất 23,58 km2.",Tin tức tổng hợp,2025-06-21T00:00:00+07:00,VnExpress,data/images/article_0032_image.png,non-clickbait,"69 xã , phường của Hà_Tĩnh sau sắp_xếp","Tỉnh Hà_Tĩnh sau sắp_xếp có 60 xã , 9 phường , trong đó xã Vũ_Quang_rộng nhất tới 533,5_km2 , xã Đức_Minh nhỏ nhất 23,58_km2 .","69 xã, phường của Hà Tĩnh sau sắp xếp","Tỉnh Hà Tĩnh sau sắp xếp có 60 xã, 9 phường, trong đó xã Vũ Quang rộng nhất tới 533,5 km2, xã Đức Minh nhỏ nhất 23,58 km2."
article_0809,https://baomoi.com/chan-chinh-dau-thau-thuoc-thiet-bi-bhyt-c52572094.epi,"Chấn chỉnh đấu thầu thuốc, thiết bị BHYT - Báo Người Lao Động","Trước phản ánh về vi phạm trong mua sắm, tạm ứng BHYT, Bộ Y tế yêu cầu cơ sở y tế cung ứng đầy đủ, kịp thời thuốc và thiết bị cho người bệnh.",Other,2025-06-23T06:10:00.000Z,Báo Mới,data/images/article_0809_image.png,non-clickbait,"Chấn_chỉnh đấu_thầu thuốc , thiết_bị BHYT - Báo Người_Lao_Động","Trước phản_ánh về vi_phạm trong mua_sắm , tạm_ứng BHYT , Bộ Y_tế yêu_cầu cơ_sở y_tế cung_ứng đầy_đủ , kịp_thời thuốc và thiết_bị cho người_bệnh .","Chấn chỉnh đấu thầu thuốc, thiết bị BHYT - Báo Người Lao Động","Trước phản ánh về vi phạm trong mua sắm, tạm ứng BHYT, Bộ Y tế yêu cầu cơ sở y tế cung ứng đầy đủ, kịp thời thuốc và thiết bị cho người bệnh."
article_0921,https://thanhnien.vn/bien-dong-co-the-don-7-con-bao-trong-3-thang-toi-185250617111801069.htm,Biển Đông có thể đón 7 cơn bão trong 3 tháng tới,"Từ nay đến tháng 9, trên Biển Đông có thể xuất hiện 7 cơn bão, trong số này có thể có 3 cơn bão ảnh hưởng tới đất liền nước ta.",Other,2025-06-17T11:26:00+07:00,Thanh Niên,data/images/article_0921_image.png,non-clickbait,Biển_Đông có_thể đón 7 cơn bão trong 3 tháng tới,"Từ nay đến tháng 9 , trên Biển_Đông có_thể xuất_hiện 7 cơn bão , trong số này có_thể có 3 cơn bão ảnh_hưởng tới đất_liền nước ta .",Biển Đông có thể đón 7 cơn bão trong 3 tháng tới,"Từ nay đến tháng 9, trên Biển Đông có thể xuất hiện 7 cơn bão, trong số này có thể có 3 cơn bão ảnh hưởng tới đất liền nước ta."
article_3774,https://www.24h.com.vn/du-lich-24h/san-binh-minh-o-mui-dien-noi-mat-troi-moc-dau-tien-c76a1673328.html,"""Săn” bình minh ở Mũi Điện nơi mặt trời mọc đầu tiên","Mũi Điện (Phú Yên) – nơi được mệnh danh là điểm đón bình minh đầu tiên trên đất liền Việt Nam, thu hút du khách săn ánh mặt trời ló rạng từ biển.",Du lịch & Ẩm thực,2025-06-19T10:00:00+07:00,24h,data/images/article_3774_image.png,non-clickbait,""" Săn ” bình_minh ở Mũi_Điện nơi mặt_trời mọc đầu_tiên","Mũi Điện ( Phú_Yên ) – nơi được mệnh_danh là điểm đón bình_minh đầu_tiên trên đất_liền Việt_Nam , thu_hút du_khách săn ánh mặt_trời ló_rạng từ biển .","""Săn” bình minh ở Mũi Điện nơi mặt trời mọc đầu tiên","Mũi Điện (Phú Yên) – nơi được mệnh danh là điểm đón bình minh đầu tiên trên đất liền Việt Nam, thu hút du khách săn ánh mặt trời ló rạng từ biển."
article_3305,https://vnexpress.net/o-dau-an-gi-khi-du-lich-da-nang-he-nay-4904342.html,"Ở đâu, ăn gì khi du lịch Đà Nẵng hè này","Không chỉ tổ chức những sự kiện lớn, Đà Nẵng còn có những điểm tham quan đậm nét văn hóa địa phương và nền ẩm thực phong phú.",Other,2025-06-21T20:00:00+07:00,VnExpress,data/images/article_3305_image.png,non-clickbait,"Ở đâu , ăn gì khi du_lịch Đà_Nẵng hè này","Không_chỉ tổ_chức những sự_kiện lớn , Đà_Nẵng còn có những điểm tham_quan đậm_nét văn_hóa địa_phương và nền ẩm_thực phong_phú .","Ở đâu, ăn gì khi du lịch Đà Nẵng hè này","Không chỉ tổ chức những sự kiện lớn, Đà Nẵng còn có những điểm tham quan đậm nét văn hóa địa phương và nền ẩm thực phong phú."
article_1220,https://thanhnien.vn/ngoi-nha-co-gan-90-nam-o-tphcm-ve-dep-hiem-co-giua-dong-lua-xanh-18525061616434173.htm,Ngôi nhà cổ gần 90 năm ở TP.HCM: Vẻ đẹp hiếm có giữa đồng lúa xanh,"Ngôi nhà cổ gần 90 năm ở ngoại ô TP.HCM nổi bật giữa đồng lúa xanh, mang phong cách kiến trúc Nam bộ pha trộn Đông - Tây hiếm gặp và nhiều giá trị lịch sử.",Sức khỏe & Đời sống,2025-06-22T15:05:00+07:00,Thanh Niên,data/images/article_1220_image.png,non-clickbait,Ngôi nhà cổ gần 90 năm ở TP.HCM : Vẻ đẹp hiếm có giữa đồng lúa xanh,"Ngôi nhà cổ gần 90 năm ở ngoại_ô TP.HCM nổi_bật giữa đồng lúa xanh , mang phong_cách kiến_trúc Nam_bộ pha_trộn_Đông - Tây_hiếm gặp và nhiều giá_trị lịch_sử .",Ngôi nhà cổ gần 90 năm ở TP.HCM: Vẻ đẹp hiếm có giữa đồng lúa xanh,"Ngôi nhà cổ gần 90 năm ở ngoại ô TP.HCM nổi bật giữa đồng lúa xanh, mang phong cách kiến trúc Nam bộ pha trộn Đông - Tây hiếm gặp và nhiều giá trị lịch sử."
article_1346,https://baomoi.com/nhung-dot-phat-hanh-trai-phieu-ky-han-sieu-dai-day-may-rui-cua-nhat-ban-c52572730.epi,Những đợt phát hành trái phiếu kỳ hạn siêu dài đầy may rủi của Nhật Bản - Tạp chí VnEconomy,Bộ Tài chính Nhật Bản mới đây tuyên bố cắt giảm lượng phát hành trái phiếu kỳ hạn siêu dài vì lo ế...,Other,2025-06-23T07:43:42.000Z,Báo Mới,data/images/article_1346_image.png,non-clickbait,Những đợt phát_hành trái_phiếu kỳ_hạn siêu_dài đầy may_rủi của Nhật_Bản - Tạp_chí VnEconomy,Bộ Tài_chính Nhật_Bản mới_đây tuyên_bố cắt_giảm lượng phát_hành trái_phiếu kỳ_hạn siêu_dài vì lo ế ...,Những đợt phát hành trái phiếu kỳ hạn siêu dài đầy may rủi của Nhật Bản - Tạp chí VnEconomy,Bộ Tài chính Nhật Bản mới đây tuyên bố cắt giảm lượng phát hành trái phiếu kỳ hạn siêu dài vì lo ế...
article_2376,https://www.saostar.vn/kinh-doanh/gia-vang-hom-nay-21-6-vang-nhan-lai-giam-nhe-202506210905361415.html,Giá vàng hôm nay (21/6): Vàng nhẫn lại giảm nhẹ,Giá vàng hôm nay (21/6): Thị trường vàng trong nước đang ghi nhận biến động trái chiều giữa các dòng sản phẩm,Kinh doanh & Kinh tế,2025-06-21T09:05:36.805+07:00,SaoStar,data/images/article_2376_image.png,non-clickbait,Giá vàng hôm_nay ( 21/6 ) : Vàng_nhẫn lại giảm nhẹ,Giá vàng hôm_nay ( 21/6 ) : Thị_trường vàng trong nước đang ghi_nhận biến_động trái_chiều giữa các dòng sản_phẩm,Giá vàng hôm nay (21/6): Vàng nhẫn lại giảm nhẹ,Giá vàng hôm nay (21/6): Thị trường vàng trong nước đang ghi nhận biến động trái chiều giữa các dòng sản phẩm
article_0431,https://www.saostar.vn/sac-mau-cuoc-song/lich-am-hom-nay-22-6-2025-kieng-khoi-cong-tranh-cuoi-hoi-202506222356550433.html,"Lịch âm hôm nay 22/6/2025: Kiêng khởi công, tránh cưới hỏi kẻo gặp xui rủi","Lịch âm hôm nay là ngày xấu, tiến hành các việc trọng đại dễ gặp trắc trở, hao tài và bất lợi.",Sức khỏe & Đời sống,2025-06-23T06:15:00.000+07:00,SaoStar,data/images/article_0431_image.png,non-clickbait,"Lịch_âm hôm_nay 22/6/2025 : Kiêng khởi_công , tránh cưới_hỏi kẻo gặp xui_rủi","Lịch_âm hôm_nay là ngày xấu , tiến_hành các việc trọng_đại dễ gặp trắc_trở , hao_tài và bất_lợi .","Lịch âm hôm nay 22/6/2025: Kiêng khởi công, tránh cưới hỏi kẻo gặp xui rủi","Lịch âm hôm nay là ngày xấu, tiến hành các việc trọng đại dễ gặp trắc trở, hao tài và bất lợi."
article_0738,https://www.24h.com.vn/an-ninh-xa-hoi/nuoc-mat-cua-nguoi-me-co-dua-con-trai-truot-dai-tren-con-duong-com-tu-ao-so-c51a1674786.html,"Nước mắt của người mẹ có đứa con trai trượt dài trên con đường 'cơm tù, áo số'","Từng sống cảnh “cơm tù, áo số” nhưng sau khi ra trại, Dương Văn Du vẫn chứng nào tật nấy và trượt dài trong lầm lỗi. Ngày con trai hầu tòa, người mẹ ngồi thinh lặng, âm thầm rơi nước mắt.",Chính trị & An ninh,2025-06-22T15:00:00+07:00,24h,data/images/article_0738_image.png,clickbait,"Nước_mắt của người mẹ có đứa con trai trượt dài trên con đường ' cơm tù , áo_số '","Từng sống cảnh “ cơm tù , áo_số ” nhưng sau khi ra trại , Dương_Văn_Du vẫn chứng nào tật_nấy và trượt dài trong lầm_lỗi . Ngày con trai hầu_tòa , người mẹ ngồi thinh_lặng , âm_thầm rơi nước_mắt .","Nước mắt của người mẹ có đứa con trai trượt dài trên con đường 'cơm tù, áo số'","Từng sống cảnh “cơm tù, áo số” nhưng sau khi ra trại, Dương Văn Du vẫn chứng nào tật nấy và trượt dài trong lầm lỗi. Ngày con trai hầu tòa, người mẹ ngồi thinh lặng, âm thầm rơi nước mắt."
article_1080,https://baomoi.com/tuoi-tre-canh-sat-co-dong-ha-tinh-ra-quan-bao-ve-moi-truong-bien-c52571882.epi,Tuổi trẻ cảnh sát cơ động Hà Tĩnh ra quân bảo vệ môi trường biển - Báo Tiền Phong,"Hàng trăm cán bộ, chiến sĩ, đoàn thanh niên và Hội phụ nữ Phòng Cảnh sát cơ động (Công an Hà Tĩnh) đã ra quân thu dọn rác tại bãi biển Xuân Hải để bảo vệ môi trường biển, vì một đại dương xanh.",Văn hóa & Nghệ thuật,2025-06-23T05:40:00.000Z,Báo Mới,data/images/article_1080_image.png,non-clickbait,Tuổi_trẻ cảnh_sát cơ_động Hà_Tĩnh ra_quân bảo_vệ môi_trường biển - Báo Tiền_Phong,"Hàng trăm cán_bộ , chiến_sĩ , đoàn thanh_niên và Hội phụ_nữ Phòng Cảnh_sát cơ_động ( Công_an Hà_Tĩnh ) đã ra_quân thu_dọn rác tại bãi biển Xuân_Hải để bảo_vệ môi_trường biển , vì một đại_dương xanh .",Tuổi trẻ cảnh sát cơ động Hà Tĩnh ra quân bảo vệ môi trường biển - Báo Tiền Phong,"Hàng trăm cán bộ, chiến sĩ, đoàn thanh niên và Hội phụ nữ Phòng Cảnh sát cơ động (Công an Hà Tĩnh) đã ra quân thu dọn rác tại bãi biển Xuân Hải để bảo vệ môi trường biển, vì một đại dương xanh."
article_1371,https://baomoi.com/chi-cuc-thue-khu-vuc-xvi-quyet-liet-chong-that-thu-ngan-sach-c52572521.epi,Chi cục thuế khu vực XVI quyết liệt chống thất thu ngân sách - Báo Điện tử Tiếng nói Việt Nam,"Sáng 23/6, Chi cục Thuế khu vực XVI (gồm Bình Dương, Bình Phước, Tây Ninh) đã tổ chức sơ kết công tác thuế 6 tháng đầu năm 2025. Với nỗ lực vượt bậc, tổng thu ngân sách nhà nước của Chi cục đã đạt gần 63% dự toán năm, thể hiện hiệu quả cao trong công tác quản lý và thu hồi nợ thuế.",Other,2025-06-23T07:01:00.000Z,Báo Mới,data/images/article_1371_image.png,non-clickbait,Chi_cục thuế khu_vực XVI quyết_liệt chống thất_thu ngân_sách - Báo Điện_tử Tiếng_nói Việt_Nam,"Sáng 23/6 , Chi_cục Thuế khu_vực XVI ( gồm Bình_Dương , Bình_Phước , Tây_Ninh ) đã tổ_chức sơ_kết công_tác thuế 6 tháng đầu năm 2025 . Với nỗ_lực vượt_bậc , tổng_thu ngân_sách nhà_nước của Chi_cục đã đạt gần 63 % dự_toán năm , thể_hiện hiệu_quả cao trong công_tác quản_lý và thu_hồi nợ thuế .",Chi cục thuế khu vực XVI quyết liệt chống thất thu ngân sách - Báo Điện tử Tiếng nói Việt Nam,"Sáng 23/6, Chi cục Thuế khu vực XVI (gồm Bình Dương, Bình Phước, Tây Ninh) đã tổ chức sơ kết công tác thuế 6 tháng đầu năm 2025. Với nỗ lực vượt bậc, tổng thu ngân sách nhà nước của Chi cục đã đạt gần 63% dự toán năm, thể hiện hiệu quả cao trong công tác quản lý và thu hồi nợ thuế."
article_2557,https://tuoitre.vn/video-tom-tat-su-nghiep-cua-hoang-de-beckenbauer-20240109054631223.htm,Video tóm tắt sự nghiệp của 'hoàng đế' Beckenbauer,Franz Beckenbauer - một trong những huyền thoại vĩ đại nhất của bóng đá thế giới đã ra đi. Dưới đây là video tóm tắt lại sự nghiệp của 'hoàng đế' bóng đá người Đức.,Thể thao,2024-01-09T06:21:00+07:00,Tuổi Trẻ,data/images/article_2557_image.png,non-clickbait,Video tóm_tắt sự_nghiệp của ' hoàng_đế ' Beckenbauer,Franz Beckenbauer - một trong những huyền_thoại vĩ_đại nhất của bóng_đá thế_giới đã ra đi . Dưới đây là video tóm_tắt lại sự_nghiệp của ' hoàng_đế ' bóng_đá người Đức .,Video tóm tắt sự nghiệp của 'hoàng đế' Beckenbauer,Franz Beckenbauer - một trong những huyền thoại vĩ đại nhất của bóng đá thế giới đã ra đi. Dưới đây là video tóm tắt lại sự nghiệp của 'hoàng đế' bóng đá người Đức.
article_0609,https://tuoitre.vn/218-nghi-pham-nup-bong-doanh-nghiep-goi-dien-lua-dao-hang-tram-ngan-nguoi-gia-ca-nuoc-20250620204420864.htm,218 nghi phạm núp bóng doanh nghiệp gọi điện lừa đảo hàng trăm ngàn người già cả nước,"Theo Bộ Công an, băng nhóm này hoạt động có tổ chức, núp bóng doanh nghiệp với hàng trăm nhân viên, sử dụng công nghệ cao, thiết bị điện tử để thực hiện hành vi chiếm đoạt tài sản của hàng trăm ngàn người già trên cả nước.",Chính trị & An ninh,2025-06-20T21:41:49+07:00,Tuổi Trẻ,data/images/article_0609_image.png,non-clickbait,218 nghi_phạm núp_bóng doanh_nghiệp gọi điện lừa_đảo hàng trăm_ngàn người già_cả nước,"Theo Bộ Công_an , băng_nhóm này hoạt_động có tổ_chức , núp_bóng doanh_nghiệp với hàng trăm nhân_viên , sử_dụng công_nghệ_cao , thiết_bị điện_tử để thực_hiện hành_vi chiếm_đoạt tài_sản của hàng trăm_ngàn người già trên cả nước .",218 nghi phạm núp bóng doanh nghiệp gọi điện lừa đảo hàng trăm ngàn người già cả nước,"Theo Bộ Công an, băng nhóm này hoạt động có tổ chức, núp bóng doanh nghiệp với hàng trăm nhân viên, sử dụng công nghệ cao, thiết bị điện tử để thực hiện hành vi chiếm đoạt tài sản của hàng trăm ngàn người già trên cả nước."
article_1680,https://baomoi.com/bac-ninh-trien-khai-cong-tac-thi-ky-thi-tot-nghiep-thpt-nam-2025-c52572062.epi,Bắc Ninh triển khai công tác thi Kỳ thi tốt nghiệp THPT năm 2025 - Báo Giáo Dục & Thời Đại,"Sáng 23/6, Sở GD&ĐT Bắc Ninh tổ chức hội nghị triển khai công tác thi Kỳ thi tốt nghiệp THPT năm 2025.",Giáo dục & Học đường,2025-06-23T05:58:00.000Z,Báo Mới,data/images/article_1680_image.png,non-clickbait,Bắc_Ninh triển_khai công_tác thi Kỳ thi tốt_nghiệp THPT năm 2025 - Báo Giáo_Dục & Thời_Đại,"Sáng 23/6 , Sở GD&ĐT Bắc_Ninh tổ_chức hội_nghị triển_khai công_tác thi Kỳ thi tốt_nghiệp THPT năm 2025 .",Bắc Ninh triển khai công tác thi Kỳ thi tốt nghiệp THPT năm 2025 - Báo Giáo Dục & Thời Đại,"Sáng 23/6, Sở GD&ĐT Bắc Ninh tổ chức hội nghị triển khai công tác thi Kỳ thi tốt nghiệp THPT năm 2025."
article_0463,https://www.24h.com.vn/tin-tuc-quoc-te/houthis-canh-bao-gat-sau-khi-my-tan-cong-iran-c415a1674739.html,Houthis cảnh báo gắt sau khi Mỹ tấn công Iran,Thành viên chính trị của Houthis nói việc Mỹ tấn công các cơ sở hạt nhân Iran “không phải là kết thúc của cuộc chiến mà là sự khởi đầu“.,Quốc tế,2025-06-22T08:52:00+07:00,24h,data/images/article_0463_image.png,non-clickbait,Houthis cảnh_báo gắt sau khi Mỹ tấn_công Iran,Thành_viên chính_trị của Houthis nói việc Mỹ tấn_công các cơ_sở hạt_nhân Iran “ không phải là kết_thúc của cuộc_chiến mà là sự khởi_đầu “ .,Houthis cảnh báo gắt sau khi Mỹ tấn công Iran,Thành viên chính trị của Houthis nói việc Mỹ tấn công các cơ sở hạt nhân Iran “không phải là kết thúc của cuộc chiến mà là sự khởi đầu“.
article_2243,https://vnexpress.net/nup-bong-doanh-nghiep-goi-dien-lua-tien-hang-tram-nghin-nguoi-gia-4904352.html,Núp bóng doanh nghiệp gọi điện lừa tiền hàng trăm nghìn người già,"Trần Quang Đạo chỉ đạo nhân viên giả danh nhân viên y tế gọi điện lừa hàng trăm người già mua sữa, thực phẩm chức năng, đồ gia dụng..., chiếm đoạt hàng trăm tỷ đồng.",Other,2025-06-20T21:13:00+07:00,VnExpress,data/images/article_2243_image.png,non-clickbait,Núp_bóng doanh_nghiệp gọi điện lừa tiền hàng trăm nghìn người già,"Trần_Quang_Đạo chỉ_đạo nhân_viên giả_danh nhân_viên y_tế gọi điện lừa hàng trăm người già mua sữa , thực_phẩm chức_năng , đồ gia_dụng ... , chiếm_đoạt hàng trăm tỷ đồng .",Núp bóng doanh nghiệp gọi điện lừa tiền hàng trăm nghìn người già,"Trần Quang Đạo chỉ đạo nhân viên giả danh nhân viên y tế gọi điện lừa hàng trăm người già mua sữa, thực phẩm chức năng, đồ gia dụng..., chiếm đoạt hàng trăm tỷ đồng."
